Time,X(CH1),
Second,Volt,
-5.0518185e-02,2.88000e-01,
-5.0444942e-02,3.04000e-01,
-5.0371699e-02,2.96000e-01,
-5.0298456e-02,2.88000e-01,
-5.0225213e-02,2.96000e-01,
-5.0151970e-02,2.88000e-01,
-5.0078727e-02,2.96000e-01,
-5.0005484e-02,2.96000e-01,
-4.9932241e-02,2.80000e-01,
-4.9858999e-02,2.88000e-01,
-4.9785756e-02,2.88000e-01,
-4.9712513e-02,2.96000e-01,
-4.9639270e-02,2.88000e-01,
-4.9566027e-02,2.88000e-01,
-4.9492784e-02,2.80000e-01,
-4.9419541e-02,2.88000e-01,
-4.9346298e-02,2.88000e-01,
-4.9273055e-02,2.80000e-01,
-4.9199812e-02,2.80000e-01,
-4.9126569e-02,2.88000e-01,
-4.9053326e-02,2.80000e-01,
-4.8980083e-02,2.80000e-01,
-4.8906840e-02,2.88000e-01,
-4.8833597e-02,2.80000e-01,
-4.8760355e-02,2.96000e-01,
-4.8687112e-02,2.96000e-01,
-4.8613869e-02,2.96000e-01,
-4.8540626e-02,2.88000e-01,
-4.8467383e-02,2.88000e-01,
-4.8394140e-02,2.96000e-01,
-4.8320897e-02,2.80000e-01,
-4.8247654e-02,2.96000e-01,
-4.8174411e-02,2.88000e-01,
-4.8101168e-02,2.88000e-01,
-4.8027925e-02,2.96000e-01,
-4.7954682e-02,2.96000e-01,
-4.7881439e-02,2.88000e-01,
-4.7808196e-02,2.96000e-01,
-4.7734953e-02,2.88000e-01,
-4.7661711e-02,2.96000e-01,
-4.7588468e-02,2.88000e-01,
-4.7515225e-02,2.80000e-01,
-4.7441982e-02,2.88000e-01,
-4.7368739e-02,2.88000e-01,
-4.7295496e-02,2.96000e-01,
-4.7222253e-02,2.96000e-01,
-4.7149010e-02,2.88000e-01,
-4.7075767e-02,2.96000e-01,
-4.7002524e-02,2.88000e-01,
-4.6929281e-02,2.88000e-01,
-4.6856038e-02,2.96000e-01,
-4.6782795e-02,2.88000e-01,
-4.6709552e-02,2.88000e-01,
-4.6636309e-02,2.88000e-01,
-4.6563067e-02,2.88000e-01,
-4.6489824e-02,2.80000e-01,
-4.6416581e-02,2.88000e-01,
-4.6343338e-02,2.88000e-01,
-4.6270095e-02,2.80000e-01,
-4.6196852e-02,2.88000e-01,
-4.6123609e-02,2.88000e-01,
-4.6050366e-02,2.88000e-01,
-4.5977123e-02,2.88000e-01,
-4.5903880e-02,2.88000e-01,
-4.5830637e-02,2.96000e-01,
-4.5757394e-02,2.96000e-01,
-4.5684151e-02,2.88000e-01,
-4.5610908e-02,2.88000e-01,
-4.5537665e-02,2.88000e-01,
-4.5464423e-02,2.88000e-01,
-4.5391180e-02,2.96000e-01,
-4.5317937e-02,2.96000e-01,
-4.5244694e-02,2.88000e-01,
-4.5171451e-02,2.88000e-01,
-4.5098208e-02,3.04000e-01,
-4.5024965e-02,2.96000e-01,
-4.4951722e-02,2.96000e-01,
-4.4878479e-02,2.80000e-01,
-4.4805236e-02,2.96000e-01,
-4.4731993e-02,2.88000e-01,
-4.4658750e-02,2.88000e-01,
-4.4585507e-02,2.88000e-01,
-4.4512264e-02,2.88000e-01,
-4.4439021e-02,2.88000e-01,
-4.4365779e-02,2.80000e-01,
-4.4292536e-02,2.80000e-01,
-4.4219293e-02,2.96000e-01,
-4.4146050e-02,2.96000e-01,
-4.4072807e-02,2.88000e-01,
-4.3999564e-02,2.88000e-01,
-4.3926321e-02,2.88000e-01,
-4.3853078e-02,2.88000e-01,
-4.3779835e-02,2.88000e-01,
-4.3706592e-02,2.80000e-01,
-4.3633349e-02,2.96000e-01,
-4.3560106e-02,2.96000e-01,
-4.3486863e-02,3.04000e-01,
-4.3413620e-02,2.96000e-01,
-4.3340378e-02,2.80000e-01,
-4.3267135e-02,2.88000e-01,
-4.3193892e-02,2.96000e-01,
-4.3120649e-02,2.96000e-01,
-4.3047406e-02,2.88000e-01,
-4.2974163e-02,2.88000e-01,
-4.2900920e-02,2.88000e-01,
-4.2827677e-02,2.96000e-01,
-4.2754434e-02,3.04000e-01,
-4.2681191e-02,2.88000e-01,
-4.2607948e-02,2.88000e-01,
-4.2534705e-02,2.88000e-01,
-4.2461462e-02,2.88000e-01,
-4.2388219e-02,2.88000e-01,
-4.2314976e-02,2.88000e-01,
-4.2241734e-02,2.96000e-01,
-4.2168491e-02,2.96000e-01,
-4.2095248e-02,3.04000e-01,
-4.2022005e-02,2.96000e-01,
-4.1948762e-02,2.96000e-01,
-4.1875519e-02,2.96000e-01,
-4.1802276e-02,2.88000e-01,
-4.1729033e-02,2.88000e-01,
-4.1655790e-02,2.96000e-01,
-4.1582547e-02,2.96000e-01,
-4.1509304e-02,2.96000e-01,
-4.1436061e-02,2.88000e-01,
-4.1362818e-02,2.80000e-01,
-4.1289575e-02,2.88000e-01,
-4.1216332e-02,2.88000e-01,
-4.1143090e-02,2.88000e-01,
-4.1069847e-02,2.96000e-01,
-4.0996604e-02,2.88000e-01,
-4.0923361e-02,2.96000e-01,
-4.0850118e-02,2.96000e-01,
-4.0776875e-02,2.80000e-01,
-4.0703632e-02,2.88000e-01,
-4.0630389e-02,2.96000e-01,
-4.0557146e-02,2.88000e-01,
-4.0483903e-02,2.88000e-01,
-4.0410660e-02,2.80000e-01,
-4.0337417e-02,2.80000e-01,
-4.0264174e-02,3.04000e-01,
-4.0190931e-02,3.04000e-01,
-4.0117688e-02,2.96000e-01,
-4.0044446e-02,2.96000e-01,
-3.9971203e-02,2.88000e-01,
-3.9897960e-02,2.88000e-01,
-3.9824717e-02,2.96000e-01,
-3.9751474e-02,2.88000e-01,
-3.9678231e-02,2.88000e-01,
-3.9604988e-02,2.88000e-01,
-3.9531745e-02,2.88000e-01,
-3.9458502e-02,2.96000e-01,
-3.9385259e-02,3.04000e-01,
-3.9312016e-02,2.96000e-01,
-3.9238773e-02,2.88000e-01,
-3.9165530e-02,2.88000e-01,
-3.9092287e-02,3.04000e-01,
-3.9019044e-02,3.04000e-01,
-3.8945802e-02,3.04000e-01,
-3.8872559e-02,2.96000e-01,
-3.8799316e-02,3.04000e-01,
-3.8726073e-02,2.96000e-01,
-3.8652830e-02,2.88000e-01,
-3.8579587e-02,2.88000e-01,
-3.8506344e-02,2.96000e-01,
-3.8433101e-02,3.04000e-01,
-3.8359858e-02,3.04000e-01,
-3.8286615e-02,2.88000e-01,
-3.8213372e-02,2.88000e-01,
-3.8140129e-02,2.88000e-01,
-3.8066886e-02,2.88000e-01,
-3.7993643e-02,3.04000e-01,
-3.7920401e-02,2.96000e-01,
-3.7847158e-02,2.88000e-01,
-3.7773915e-02,2.96000e-01,
-3.7700672e-02,2.96000e-01,
-3.7627429e-02,2.96000e-01,
-3.7554186e-02,2.80000e-01,
-3.7480943e-02,2.96000e-01,
-3.7407700e-02,2.88000e-01,
-3.7334457e-02,2.96000e-01,
-3.7261214e-02,2.88000e-01,
-3.7187971e-02,3.04000e-01,
-3.7114728e-02,2.96000e-01,
-3.7041485e-02,2.88000e-01,
-3.6968242e-02,2.80000e-01,
-3.6894999e-02,2.88000e-01,
-3.6821757e-02,2.88000e-01,
-3.6748514e-02,2.88000e-01,
-3.6675271e-02,2.88000e-01,
-3.6602028e-02,2.96000e-01,
-3.6528785e-02,2.96000e-01,
-3.6455542e-02,3.04000e-01,
-3.6382299e-02,2.96000e-01,
-3.6309056e-02,3.04000e-01,
-3.6235813e-02,2.96000e-01,
-3.6162570e-02,2.96000e-01,
-3.6089327e-02,2.96000e-01,
-3.6016084e-02,2.88000e-01,
-3.5942841e-02,2.88000e-01,
-3.5869598e-02,2.88000e-01,
-3.5796355e-02,2.96000e-01,
-3.5723113e-02,2.96000e-01,
-3.5649870e-02,3.04000e-01,
-3.5576627e-02,2.96000e-01,
-3.5503384e-02,2.80000e-01,
-3.5430141e-02,2.88000e-01,
-3.5356898e-02,2.88000e-01,
-3.5283655e-02,3.04000e-01,
-3.5210412e-02,2.88000e-01,
-3.5137169e-02,2.96000e-01,
-3.5063926e-02,2.88000e-01,
-3.4990683e-02,3.04000e-01,
-3.4917440e-02,2.96000e-01,
-3.4844197e-02,2.88000e-01,
-3.4770954e-02,2.88000e-01,
-3.4697711e-02,2.96000e-01,
-3.4624469e-02,2.96000e-01,
-3.4551226e-02,2.96000e-01,
-3.4477983e-02,2.96000e-01,
-3.4404740e-02,2.88000e-01,
-3.4331497e-02,2.88000e-01,
-3.4258254e-02,2.96000e-01,
-3.4185011e-02,2.96000e-01,
-3.4111768e-02,3.04000e-01,
-3.4038525e-02,2.96000e-01,
-3.3965282e-02,2.96000e-01,
-3.3892039e-02,2.96000e-01,
-3.3818796e-02,2.96000e-01,
-3.3745553e-02,2.96000e-01,
-3.3672310e-02,2.88000e-01,
-3.3599067e-02,2.88000e-01,
-3.3525825e-02,2.88000e-01,
-3.3452582e-02,2.88000e-01,
-3.3379339e-02,3.04000e-01,
-3.3306096e-02,2.88000e-01,
-3.3232853e-02,2.88000e-01,
-3.3159610e-02,2.96000e-01,
-3.3086367e-02,2.88000e-01,
-3.3013124e-02,3.04000e-01,
-3.2939881e-02,3.04000e-01,
-3.2866638e-02,2.96000e-01,
-3.2793395e-02,2.96000e-01,
-3.2720152e-02,2.88000e-01,
-3.2646909e-02,2.88000e-01,
-3.2573666e-02,3.04000e-01,
-3.2500423e-02,2.88000e-01,
-3.2427181e-02,3.04000e-01,
-3.2353938e-02,3.04000e-01,
-3.2280695e-02,2.96000e-01,
-3.2207452e-02,2.80000e-01,
-3.2134209e-02,2.88000e-01,
-3.2060966e-02,2.96000e-01,
-3.1987723e-02,2.96000e-01,
-3.1914480e-02,2.96000e-01,
-3.1841237e-02,2.88000e-01,
-3.1767994e-02,2.96000e-01,
-3.1694751e-02,2.88000e-01,
-3.1621508e-02,2.88000e-01,
-3.1548265e-02,2.80000e-01,
-3.1475022e-02,2.88000e-01,
-3.1401780e-02,3.04000e-01,
-3.1328537e-02,2.96000e-01,
-3.1255294e-02,2.88000e-01,
-3.1182051e-02,3.04000e-01,
-3.1108808e-02,2.88000e-01,
-3.1035565e-02,2.96000e-01,
-3.0962322e-02,3.04000e-01,
-3.0889079e-02,2.88000e-01,
-3.0815836e-02,2.88000e-01,
-3.0742593e-02,2.88000e-01,
-3.0669350e-02,2.96000e-01,
-3.0596107e-02,2.96000e-01,
-3.0522864e-02,2.96000e-01,
-3.0449621e-02,2.96000e-01,
-3.0376378e-02,2.96000e-01,
-3.0303136e-02,2.88000e-01,
-3.0229893e-02,2.96000e-01,
-3.0156650e-02,2.80000e-01,
-3.0083407e-02,2.88000e-01,
-3.0010164e-02,2.88000e-01,
-2.9936921e-02,2.80000e-01,
-2.9863678e-02,2.88000e-01,
-2.9790435e-02,2.80000e-01,
-2.9717192e-02,2.80000e-01,
-2.9643949e-02,2.80000e-01,
-2.9570706e-02,2.80000e-01,
-2.9497463e-02,2.88000e-01,
-2.9424220e-02,2.96000e-01,
-2.9350977e-02,2.88000e-01,
-2.9277734e-02,2.96000e-01,
-2.9204492e-02,2.80000e-01,
-2.9131249e-02,2.96000e-01,
-2.9058006e-02,2.88000e-01,
-2.8984763e-02,2.88000e-01,
-2.8911520e-02,2.88000e-01,
-2.8838277e-02,2.96000e-01,
-2.8765034e-02,2.88000e-01,
-2.8691791e-02,2.88000e-01,
-2.8618548e-02,2.88000e-01,
-2.8545305e-02,2.88000e-01,
-2.8472062e-02,2.88000e-01,
-2.8398819e-02,2.96000e-01,
-2.8325576e-02,2.88000e-01,
-2.8252333e-02,2.88000e-01,
-2.8179090e-02,2.96000e-01,
-2.8105848e-02,2.96000e-01,
-2.8032605e-02,2.88000e-01,
-2.7959362e-02,2.96000e-01,
-2.7886119e-02,2.96000e-01,
-2.7812876e-02,2.96000e-01,
-2.7739633e-02,2.96000e-01,
-2.7666390e-02,2.88000e-01,
-2.7593147e-02,2.88000e-01,
-2.7519904e-02,2.96000e-01,
-2.7446661e-02,2.88000e-01,
-2.7373418e-02,2.88000e-01,
-2.7300175e-02,2.80000e-01,
-2.7226932e-02,2.96000e-01,
-2.7153689e-02,2.96000e-01,
-2.7080446e-02,2.88000e-01,
-2.7007204e-02,2.96000e-01,
-2.6933961e-02,3.04000e-01,
-2.6860718e-02,2.88000e-01,
-2.6787475e-02,3.04000e-01,
-2.6714232e-02,2.96000e-01,
-2.6640989e-02,3.04000e-01,
-2.6567746e-02,2.96000e-01,
-2.6494503e-02,3.04000e-01,
-2.6421260e-02,3.04000e-01,
-2.6348017e-02,3.04000e-01,
-2.6274774e-02,2.96000e-01,
-2.6201531e-02,2.96000e-01,
-2.6128288e-02,2.96000e-01,
-2.6055045e-02,3.04000e-01,
-2.5981802e-02,3.04000e-01,
-2.5908560e-02,2.96000e-01,
-2.5835317e-02,2.96000e-01,
-2.5762074e-02,3.04000e-01,
-2.5688831e-02,2.96000e-01,
-2.5615588e-02,2.96000e-01,
-2.5542345e-02,3.04000e-01,
-2.5469102e-02,3.04000e-01,
-2.5395859e-02,3.04000e-01,
-2.5322616e-02,2.96000e-01,
-2.5249373e-02,3.04000e-01,
-2.5176130e-02,3.04000e-01,
-2.5102887e-02,2.96000e-01,
-2.5029644e-02,3.04000e-01,
-2.4956401e-02,3.12000e-01,
-2.4883159e-02,3.12000e-01,
-2.4809916e-02,3.04000e-01,
-2.4736673e-02,3.04000e-01,
-2.4663430e-02,3.04000e-01,
-2.4590187e-02,3.04000e-01,
-2.4516944e-02,3.04000e-01,
-2.4443701e-02,3.12000e-01,
-2.4370458e-02,3.04000e-01,
-2.4297215e-02,3.12000e-01,
-2.4223972e-02,3.12000e-01,
-2.4150729e-02,3.12000e-01,
-2.4077486e-02,3.12000e-01,
-2.4004243e-02,3.20000e-01,
-2.3931000e-02,3.04000e-01,
-2.3857757e-02,3.12000e-01,
-2.3784515e-02,3.20000e-01,
-2.3711272e-02,3.12000e-01,
-2.3638029e-02,3.12000e-01,
-2.3564786e-02,3.12000e-01,
-2.3491543e-02,3.12000e-01,
-2.3418300e-02,3.12000e-01,
-2.3345057e-02,3.12000e-01,
-2.3271814e-02,3.12000e-01,
-2.3198571e-02,3.20000e-01,
-2.3125328e-02,3.20000e-01,
-2.3052085e-02,3.20000e-01,
-2.2978842e-02,3.20000e-01,
-2.2905599e-02,3.12000e-01,
-2.2832356e-02,3.28000e-01,
-2.2759113e-02,3.20000e-01,
-2.2685871e-02,3.12000e-01,
-2.2612628e-02,3.28000e-01,
-2.2539385e-02,3.28000e-01,
-2.2466142e-02,3.20000e-01,
-2.2392899e-02,3.20000e-01,
-2.2319656e-02,3.20000e-01,
-2.2246413e-02,3.28000e-01,
-2.2173170e-02,3.28000e-01,
-2.2099927e-02,3.20000e-01,
-2.2026684e-02,3.12000e-01,
-2.1953441e-02,3.28000e-01,
-2.1880198e-02,3.28000e-01,
-2.1806955e-02,3.20000e-01,
-2.1733712e-02,3.28000e-01,
-2.1660469e-02,3.28000e-01,
-2.1587227e-02,3.28000e-01,
-2.1513984e-02,3.20000e-01,
-2.1440741e-02,3.28000e-01,
-2.1367498e-02,3.28000e-01,
-2.1294255e-02,3.20000e-01,
-2.1221012e-02,3.28000e-01,
-2.1147769e-02,3.28000e-01,
-2.1074526e-02,3.20000e-01,
-2.1001283e-02,3.28000e-01,
-2.0928040e-02,3.28000e-01,
-2.0854797e-02,3.28000e-01,
-2.0781554e-02,3.28000e-01,
-2.0708311e-02,3.28000e-01,
-2.0635068e-02,3.36000e-01,
-2.0561825e-02,3.28000e-01,
-2.0488583e-02,3.28000e-01,
-2.0415340e-02,3.44000e-01,
-2.0342097e-02,3.28000e-01,
-2.0268854e-02,3.36000e-01,
-2.0195611e-02,3.36000e-01,
-2.0122368e-02,3.28000e-01,
-2.0049125e-02,3.36000e-01,
-1.9975882e-02,3.36000e-01,
-1.9902639e-02,3.28000e-01,
-1.9829396e-02,3.36000e-01,
-1.9756153e-02,3.36000e-01,
-1.9682910e-02,3.36000e-01,
-1.9609667e-02,3.36000e-01,
-1.9536424e-02,3.36000e-01,
-1.9463181e-02,3.44000e-01,
-1.9389939e-02,3.44000e-01,
-1.9316696e-02,3.36000e-01,
-1.9243453e-02,3.28000e-01,
-1.9170210e-02,3.44000e-01,
-1.9096967e-02,3.28000e-01,
-1.9023724e-02,3.36000e-01,
-1.8950481e-02,3.44000e-01,
-1.8877238e-02,3.36000e-01,
-1.8803995e-02,3.36000e-01,
-1.8730752e-02,3.36000e-01,
-1.8657509e-02,3.44000e-01,
-1.8584266e-02,3.44000e-01,
-1.8511023e-02,3.36000e-01,
-1.8437780e-02,3.44000e-01,
-1.8364538e-02,3.44000e-01,
-1.8291295e-02,3.44000e-01,
-1.8218052e-02,3.60000e-01,
-1.8144809e-02,3.36000e-01,
-1.8071566e-02,3.44000e-01,
-1.7998323e-02,3.44000e-01,
-1.7925080e-02,3.36000e-01,
-1.7851837e-02,3.36000e-01,
-1.7778594e-02,3.60000e-01,
-1.7705351e-02,3.36000e-01,
-1.7632108e-02,3.44000e-01,
-1.7558865e-02,3.44000e-01,
-1.7485622e-02,3.44000e-01,
-1.7412379e-02,3.44000e-01,
-1.7339136e-02,3.44000e-01,
-1.7265894e-02,3.60000e-01,
-1.7192651e-02,3.44000e-01,
-1.7119408e-02,3.44000e-01,
-1.7046165e-02,3.44000e-01,
-1.6972922e-02,3.44000e-01,
-1.6899679e-02,3.44000e-01,
-1.6826436e-02,3.44000e-01,
-1.6753193e-02,3.44000e-01,
-1.6679950e-02,3.60000e-01,
-1.6606707e-02,3.44000e-01,
-1.6533464e-02,3.60000e-01,
-1.6460221e-02,3.44000e-01,
-1.6386978e-02,3.60000e-01,
-1.6313735e-02,3.60000e-01,
-1.6240492e-02,3.44000e-01,
-1.6167250e-02,3.60000e-01,
-1.6094007e-02,3.44000e-01,
-1.6020764e-02,3.44000e-01,
-1.5947521e-02,3.60000e-01,
-1.5874278e-02,3.68000e-01,
-1.5801035e-02,3.60000e-01,
-1.5727792e-02,3.44000e-01,
-1.5654549e-02,3.60000e-01,
-1.5581307e-02,3.60000e-01,
-1.5508065e-02,3.44000e-01,
-1.5434823e-02,3.68000e-01,
-1.5361581e-02,3.68000e-01,
-1.5288339e-02,3.68000e-01,
-1.5215097e-02,3.68000e-01,
-1.5141855e-02,3.44000e-01,
-1.5068613e-02,3.60000e-01,
-1.4995371e-02,3.60000e-01,
-1.4922129e-02,3.44000e-01,
-1.4848887e-02,3.68000e-01,
-1.4775645e-02,3.60000e-01,
-1.4702403e-02,3.60000e-01,
-1.4629161e-02,3.68000e-01,
-1.4555919e-02,3.68000e-01,
-1.4482677e-02,3.60000e-01,
-1.4409435e-02,3.68000e-01,
-1.4336193e-02,3.68000e-01,
-1.4262951e-02,3.44000e-01,
-1.4189709e-02,3.68000e-01,
-1.4116467e-02,3.76000e-01,
-1.4043225e-02,3.68000e-01,
-1.3969983e-02,3.68000e-01,
-1.3896741e-02,3.68000e-01,
-1.3823499e-02,3.76000e-01,
-1.3750257e-02,3.68000e-01,
-1.3677015e-02,3.68000e-01,
-1.3603773e-02,3.76000e-01,
-1.3530531e-02,3.76000e-01,
-1.3457289e-02,3.76000e-01,
-1.3384047e-02,3.76000e-01,
-1.3310805e-02,3.68000e-01,
-1.3237563e-02,3.76000e-01,
-1.3164321e-02,3.68000e-01,
-1.3091079e-02,3.76000e-01,
-1.3017837e-02,3.60000e-01,
-1.2944595e-02,3.84000e-01,
-1.2871353e-02,3.68000e-01,
-1.2798111e-02,3.68000e-01,
-1.2724869e-02,3.76000e-01,
-1.2651627e-02,3.76000e-01,
-1.2578385e-02,3.68000e-01,
-1.2505143e-02,3.76000e-01,
-1.2431901e-02,3.84000e-01,
-1.2358659e-02,3.68000e-01,
-1.2285417e-02,3.84000e-01,
-1.2212175e-02,3.76000e-01,
-1.2138933e-02,3.76000e-01,
-1.2065691e-02,3.76000e-01,
-1.1992449e-02,3.76000e-01,
-1.1919207e-02,3.68000e-01,
-1.1845965e-02,3.76000e-01,
-1.1772723e-02,3.84000e-01,
-1.1699481e-02,3.76000e-01,
-1.1626239e-02,3.84000e-01,
-1.1552997e-02,3.76000e-01,
-1.1479755e-02,3.84000e-01,
-1.1406513e-02,3.76000e-01,
-1.1333271e-02,3.84000e-01,
-1.1260029e-02,3.76000e-01,
-1.1186787e-02,3.76000e-01,
-1.1113545e-02,3.84000e-01,
-1.1040303e-02,3.68000e-01,
-1.0967061e-02,3.92000e-01,
-1.0893819e-02,3.84000e-01,
-1.0820577e-02,3.84000e-01,
-1.0747335e-02,3.84000e-01,
-1.0674093e-02,3.84000e-01,
-1.0600851e-02,3.84000e-01,
-1.0527609e-02,3.76000e-01,
-1.0454367e-02,3.84000e-01,
-1.0381125e-02,3.84000e-01,
-1.0307883e-02,3.84000e-01,
-1.0234641e-02,3.76000e-01,
-1.0161399e-02,3.92000e-01,
-1.0088157e-02,3.84000e-01,
-1.0014915e-02,3.84000e-01,
-9.9416729e-03,3.76000e-01,
-9.8684309e-03,3.84000e-01,
-9.7951889e-03,3.76000e-01,
-9.7219469e-03,3.76000e-01,
-9.6487049e-03,3.84000e-01,
-9.5754629e-03,3.76000e-01,
-9.5022209e-03,3.92000e-01,
-9.4289789e-03,3.84000e-01,
-9.3557369e-03,3.92000e-01,
-9.2824949e-03,3.92000e-01,
-9.2092529e-03,3.84000e-01,
-9.1360109e-03,3.92000e-01,
-9.0627689e-03,3.92000e-01,
-8.9895269e-03,3.92000e-01,
-8.9162849e-03,3.84000e-01,
-8.8430429e-03,3.92000e-01,
-8.7698009e-03,4.08000e-01,
-8.6965589e-03,3.92000e-01,
-8.6233169e-03,3.92000e-01,
-8.5500749e-03,4.00000e-01,
-8.4768329e-03,3.84000e-01,
-8.4035909e-03,3.84000e-01,
-8.3303489e-03,3.92000e-01,
-8.2571069e-03,3.92000e-01,
-8.1838649e-03,3.84000e-01,
-8.1106229e-03,4.00000e-01,
-8.0373809e-03,3.92000e-01,
-7.9641389e-03,3.92000e-01,
-7.8908969e-03,4.00000e-01,
-7.8176549e-03,3.92000e-01,
-7.7444129e-03,3.92000e-01,
-7.6711709e-03,4.00000e-01,
-7.5979289e-03,3.92000e-01,
-7.5246869e-03,4.00000e-01,
-7.4514449e-03,4.00000e-01,
-7.3782029e-03,4.00000e-01,
-7.3049609e-03,4.00000e-01,
-7.2317189e-03,3.92000e-01,
-7.1584769e-03,4.00000e-01,
-7.0852349e-03,4.08000e-01,
-7.0119929e-03,4.00000e-01,
-6.9387509e-03,3.84000e-01,
-6.8655089e-03,3.92000e-01,
-6.7922669e-03,4.00000e-01,
-6.7190249e-03,3.92000e-01,
-6.6457829e-03,3.84000e-01,
-6.5725408e-03,4.08000e-01,
-6.4992988e-03,4.00000e-01,
-6.4260568e-03,4.00000e-01,
-6.3528148e-03,4.08000e-01,
-6.2795728e-03,4.00000e-01,
-6.2063308e-03,4.08000e-01,
-6.1330888e-03,4.08000e-01,
-6.0598468e-03,4.00000e-01,
-5.9866048e-03,4.00000e-01,
-5.9133628e-03,4.00000e-01,
-5.8401208e-03,4.08000e-01,
-5.7668788e-03,4.08000e-01,
-5.6936368e-03,3.92000e-01,
-5.6203948e-03,4.08000e-01,
-5.5471528e-03,3.92000e-01,
-5.4739108e-03,4.08000e-01,
-5.4006688e-03,4.08000e-01,
-5.3274268e-03,4.00000e-01,
-5.2541848e-03,4.00000e-01,
-5.1809428e-03,4.08000e-01,
-5.1077008e-03,4.08000e-01,
-5.0344588e-03,4.00000e-01,
-4.9612168e-03,4.08000e-01,
-4.8879748e-03,4.08000e-01,
-4.8147328e-03,4.00000e-01,
-4.7414908e-03,4.00000e-01,
-4.6682488e-03,4.08000e-01,
-4.5950068e-03,4.08000e-01,
-4.5217648e-03,4.08000e-01,
-4.4485228e-03,4.08000e-01,
-4.3752808e-03,4.08000e-01,
-4.3020388e-03,4.08000e-01,
-4.2287968e-03,4.08000e-01,
-4.1555548e-03,4.00000e-01,
-4.0823128e-03,4.16000e-01,
-4.0090708e-03,4.00000e-01,
-3.9358288e-03,4.08000e-01,
-3.8625866e-03,4.16000e-01,
-3.7893443e-03,4.08000e-01,
-3.7161021e-03,4.08000e-01,
-3.6428599e-03,4.08000e-01,
-3.5696176e-03,4.16000e-01,
-3.4963754e-03,4.16000e-01,
-3.4231332e-03,4.08000e-01,
-3.3498909e-03,4.08000e-01,
-3.2766487e-03,4.08000e-01,
-3.2034065e-03,4.16000e-01,
-3.1301642e-03,4.08000e-01,
-3.0569220e-03,4.08000e-01,
-2.9836798e-03,4.16000e-01,
-2.9104375e-03,4.16000e-01,
-2.8371953e-03,4.08000e-01,
-2.7639531e-03,4.16000e-01,
-2.6907108e-03,4.08000e-01,
-2.6174686e-03,4.08000e-01,
-2.5442264e-03,4.24000e-01,
-2.4709841e-03,4.16000e-01,
-2.3977419e-03,4.08000e-01,
-2.3244997e-03,4.16000e-01,
-2.2512574e-03,4.16000e-01,
-2.1780152e-03,4.08000e-01,
-2.1047730e-03,4.08000e-01,
-2.0315307e-03,4.08000e-01,
-1.9582885e-03,4.08000e-01,
-1.8850463e-03,4.08000e-01,
-1.8118040e-03,4.08000e-01,
-1.7385618e-03,4.24000e-01,
-1.6653195e-03,4.16000e-01,
-1.5920773e-03,4.16000e-01,
-1.5188351e-03,4.16000e-01,
-1.4455928e-03,4.24000e-01,
-1.3723506e-03,4.16000e-01,
-1.2991084e-03,4.16000e-01,
-1.2258661e-03,4.16000e-01,
-1.1526239e-03,4.16000e-01,
-1.0793817e-03,4.16000e-01,
-1.0061394e-03,4.16000e-01,
-9.3289727e-04,4.16000e-01,
-8.5965509e-04,4.16000e-01,
-7.8641291e-04,4.16000e-01,
-7.1317074e-04,4.24000e-01,
-6.3992856e-04,4.24000e-01,
-5.6668639e-04,4.24000e-01,
-4.9344421e-04,4.16000e-01,
-4.2020204e-04,4.24000e-01,
-3.4695986e-04,4.16000e-01,
-2.7371768e-04,4.24000e-01,
-2.0047549e-04,4.16000e-01,
-1.2723330e-04,4.24000e-01,
-5.3991113e-05,4.16000e-01,
1.9251078e-05,4.16000e-01,
9.2493268e-05,4.16000e-01,
1.6573546e-04,4.16000e-01,
2.3897765e-04,4.16000e-01,
3.1221984e-04,4.16000e-01,
3.8546202e-04,4.24000e-01,
4.5870419e-04,4.32000e-01,
5.3194637e-04,4.24000e-01,
6.0518854e-04,4.24000e-01,
6.7843072e-04,4.24000e-01,
7.5167289e-04,4.16000e-01,
8.2491507e-04,4.24000e-01,
8.9815725e-04,4.24000e-01,
9.7139942e-04,4.24000e-01,
1.0446416e-03,4.24000e-01,
1.1178838e-03,4.32000e-01,
1.1911261e-03,4.24000e-01,
1.2643683e-03,4.32000e-01,
1.3376105e-03,4.24000e-01,
1.4108528e-03,4.32000e-01,
1.4840950e-03,4.24000e-01,
1.5573372e-03,4.32000e-01,
1.6305795e-03,4.24000e-01,
1.7038217e-03,4.16000e-01,
1.7770639e-03,4.32000e-01,
1.8503062e-03,4.24000e-01,
1.9235484e-03,4.32000e-01,
1.9967905e-03,4.24000e-01,
2.0700328e-03,4.24000e-01,
2.1432750e-03,4.32000e-01,
2.2165172e-03,4.24000e-01,
2.2897595e-03,4.32000e-01,
2.3630017e-03,4.32000e-01,
2.4362439e-03,4.24000e-01,
2.5094862e-03,4.32000e-01,
2.5827284e-03,4.32000e-01,
2.6559706e-03,4.32000e-01,
2.7292129e-03,4.32000e-01,
2.8024551e-03,4.24000e-01,
2.8756973e-03,4.32000e-01,
2.9489396e-03,4.32000e-01,
3.0221818e-03,4.32000e-01,
3.0954240e-03,4.32000e-01,
3.1686663e-03,4.32000e-01,
3.2419085e-03,4.32000e-01,
3.3151507e-03,4.40000e-01,
3.3883930e-03,4.32000e-01,
3.4616352e-03,4.32000e-01,
