0.0,0.0,30.0,367.0
0.0,0.0,40.0,226.0
0.0,0.0,50.0,113.0
0.0,0.0,60.0,28.0
0.0,0.0,70.0,28.0
0.0,0.0,82.5,28.0
0.0,10.0,20.0,3812.0
1.5,10.0,20.0,3784.0
3.0,10.0,20.0,3812.0
4.5,10.0,20.0,3304.0
6.0,10.0,20.0,2683.0
0.0,10.0,30.0,819.0
1.5,10.0,30.0,819.0
3.0,10.0,30.0,847.0
4.5,10.0,30.0,791.0
6.0,10.0,30.0,762.0
7.5,10.0,30.0,791.0
9.0,10.0,30.0,706.0
10.5,10.0,30.0,734.0
12.0,10.0,30.0,706.0
13.5,10.0,30.0,621.0
15.0,10.0,30.0,621.0
16.5,10.0,30.0,621.0
18.0,10.0,30.0,593.0
19.5,10.0,30.0,565.0
21.0,10.0,30.0,508.0
22.5,10.0,30.0,508.0
24.0,10.0,30.0,480.0
25.5,10.0,30.0,480.0
27.0,10.0,30.0,452.0
28.5,10.0,30.0,424.0
30.0,10.0,30.0,367.0
31.5,10.0,30.0,395.0
33.0,10.0,30.0,452.0
34.5,10.0,30.0,424.0
36.0,10.0,30.0,367.0
37.5,10.0,30.0,339.0
39.0,10.0,30.0,424.0
40.5,10.0,30.0,395.0
42.0,10.0,30.0,395.0
43.5,10.0,30.0,339.0
45.0,10.0,30.0,367.0
46.5,10.0,30.0,282.0
48.0,10.0,30.0,311.0
49.5,10.0,30.0,282.0
51.0,10.0,30.0,282.0
52.5,10.0,30.0,311.0
54.0,10.0,30.0,282.0
55.5,10.0,30.0,282.0
57.0,10.0,30.0,311.0
58.5,10.0,30.0,254.0
60.0,10.0,30.0,198.0
61.5,10.0,30.0,282.0
63.0,10.0,30.0,254.0
64.5,10.0,30.0,169.0
66.0,10.0,30.0,254.0
67.5,10.0,30.0,226.0
69.0,10.0,30.0,226.0
70.5,10.0,30.0,226.0
72.0,10.0,30.0,254.0
73.5,10.0,30.0,198.0
75.0,10.0,30.0,226.0
76.5,10.0,30.0,198.0
78.0,10.0,30.0,198.0
79.5,10.0,30.0,226.0
81.0,10.0,30.0,226.0
82.5,10.0,30.0,169.0
84.0,10.0,30.0,141.0
85.5,10.0,30.0,198.0
87.0,10.0,30.0,198.0
88.5,10.0,30.0,113.0
90.0,10.0,30.0,226.0
91.5,10.0,30.0,198.0
93.0,10.0,30.0,226.0
94.5,10.0,30.0,169.0
96.0,10.0,30.0,169.0
97.5,10.0,30.0,141.0
99.0,10.0,30.0,141.0
0.0,10.0,40.0,395.0
1.5,10.0,40.0,367.0
3.0,10.0,40.0,339.0
4.5,10.0,40.0,367.0
6.0,10.0,40.0,311.0
7.5,10.0,40.0,339.0
9.0,10.0,40.0,339.0
10.5,10.0,40.0,367.0
12.0,10.0,40.0,339.0
13.5,10.0,40.0,282.0
15.0,10.0,40.0,254.0
16.5,10.0,40.0,311.0
18.0,10.0,40.0,254.0
19.5,10.0,40.0,226.0
21.0,10.0,40.0,254.0
22.5,10.0,40.0,254.0
24.0,10.0,40.0,169.0
25.5,10.0,40.0,169.0
27.0,10.0,40.0,226.0
28.5,10.0,40.0,282.0
30.0,10.0,40.0,169.0
31.5,10.0,40.0,198.0
33.0,10.0,40.0,226.0
34.5,10.0,40.0,169.0
36.0,10.0,40.0,198.0
37.5,10.0,40.0,226.0
39.0,10.0,40.0,198.0
40.5,10.0,40.0,198.0
42.0,10.0,40.0,198.0
43.5,10.0,40.0,169.0
45.0,10.0,40.0,141.0
46.5,10.0,40.0,141.0
48.0,10.0,40.0,141.0
49.5,10.0,40.0,113.0
51.0,10.0,40.0,141.0
52.5,10.0,40.0,141.0
54.0,10.0,40.0,169.0
55.5,10.0,40.0,198.0
57.0,10.0,40.0,141.0
58.5,10.0,40.0,141.0
60.0,10.0,40.0,169.0
61.5,10.0,40.0,113.0
63.0,10.0,40.0,141.0
64.5,10.0,40.0,141.0
66.0,10.0,40.0,113.0
67.5,10.0,40.0,113.0
69.0,10.0,40.0,113.0
70.5,10.0,40.0,113.0
72.0,10.0,40.0,85.0
73.5,10.0,40.0,113.0
75.0,10.0,40.0,85.0
76.5,10.0,40.0,141.0
78.0,10.0,40.0,113.0
79.5,10.0,40.0,226.0
81.0,10.0,40.0,28.0
82.5,10.0,40.0,113.0
84.0,10.0,40.0,141.0
85.5,10.0,40.0,113.0
87.0,10.0,40.0,85.0
88.5,10.0,40.0,85.0
90.0,10.0,40.0,28.0
91.5,10.0,40.0,85.0
93.0,10.0,40.0,56.0
94.5,10.0,40.0,56.0
96.0,10.0,40.0,85.0
97.5,10.0,40.0,141.0
99.0,10.0,40.0,85.0
100.5,10.0,40.0,113.0
102.0,10.0,40.0,85.0
103.5,10.0,40.0,85.0
105.0,10.0,40.0,113.0
106.5,10.0,40.0,113.0
108.0,10.0,40.0,56.0
109.5,10.0,40.0,56.0
111.0,10.0,40.0,85.0
112.5,10.0,40.0,28.0
114.0,10.0,40.0,85.0
115.5,10.0,40.0,56.0
117.0,10.0,40.0,56.0
118.5,10.0,40.0,56.0
120.0,10.0,40.0,28.0
121.5,10.0,40.0,141.0
123.0,10.0,40.0,56.0
124.5,10.0,40.0,85.0
126.0,10.0,40.0,56.0
127.5,10.0,40.0,56.0
129.0,10.0,40.0,56.0
130.5,10.0,40.0,85.0
132.0,10.0,40.0,85.0
133.5,10.0,40.0,85.0
135.0,10.0,40.0,85.0
136.5,10.0,40.0,28.0
138.0,10.0,40.0,85.0
139.5,10.0,40.0,113.0
141.0,10.0,40.0,56.0
142.5,10.0,40.0,28.0
144.0,10.0,40.0,28.0
145.5,10.0,40.0,113.0
147.0,10.0,40.0,56.0
148.5,10.0,40.0,85.0
150.0,10.0,40.0,56.0
151.5,10.0,40.0,56.0
153.0,10.0,40.0,85.0
154.5,10.0,40.0,56.0
156.0,10.0,40.0,28.0
157.5,10.0,40.0,85.0
159.0,10.0,40.0,113.0
160.5,10.0,40.0,85.0
162.0,10.0,40.0,56.0
163.5,10.0,40.0,28.0
165.0,10.0,40.0,113.0
166.5,10.0,40.0,85.0
168.0,10.0,40.0,56.0
169.5,10.0,40.0,113.0
171.0,10.0,40.0,56.0
172.5,10.0,40.0,113.0
174.0,10.0,40.0,28.0
175.5,10.0,40.0,113.0
177.0,10.0,40.0,0.0
178.5,10.0,40.0,85.0
180.0,10.0,40.0,113.0
0.0,10.0,50.0,169.0
1.5,10.0,50.0,169.0
3.0,10.0,50.0,198.0
4.5,10.0,50.0,169.0
6.0,10.0,50.0,169.0
7.5,10.0,50.0,169.0
9.0,10.0,50.0,113.0
10.5,10.0,50.0,169.0
12.0,10.0,50.0,113.0
13.5,10.0,50.0,169.0
15.0,10.0,50.0,141.0
16.5,10.0,50.0,113.0
18.0,10.0,50.0,169.0
19.5,10.0,50.0,169.0
21.0,10.0,50.0,141.0
22.5,10.0,50.0,85.0
24.0,10.0,50.0,113.0
25.5,10.0,50.0,113.0
27.0,10.0,50.0,113.0
28.5,10.0,50.0,85.0
30.0,10.0,50.0,85.0
31.5,10.0,50.0,113.0
33.0,10.0,50.0,113.0
34.5,10.0,50.0,113.0
36.0,10.0,50.0,85.0
37.5,10.0,50.0,85.0
39.0,10.0,50.0,28.0
40.5,10.0,50.0,113.0
42.0,10.0,50.0,85.0
43.5,10.0,50.0,113.0
45.0,10.0,50.0,28.0
46.5,10.0,50.0,85.0
48.0,10.0,50.0,28.0
49.5,10.0,50.0,113.0
51.0,10.0,50.0,85.0
52.5,10.0,50.0,56.0
54.0,10.0,50.0,113.0
55.5,10.0,50.0,56.0
57.0,10.0,50.0,113.0
58.5,10.0,50.0,85.0
60.0,10.0,50.0,56.0
61.5,10.0,50.0,85.0
63.0,10.0,50.0,85.0
64.5,10.0,50.0,56.0
66.0,10.0,50.0,85.0
67.5,10.0,50.0,85.0
69.0,10.0,50.0,113.0
70.5,10.0,50.0,85.0
72.0,10.0,50.0,0.0
73.5,10.0,50.0,56.0
75.0,10.0,50.0,0.0
76.5,10.0,50.0,0.0
78.0,10.0,50.0,56.0
79.5,10.0,50.0,56.0
81.0,10.0,50.0,56.0
82.5,10.0,50.0,28.0
84.0,10.0,50.0,28.0
85.5,10.0,50.0,56.0
87.0,10.0,50.0,56.0
88.5,10.0,50.0,28.0
90.0,10.0,50.0,28.0
91.5,10.0,50.0,28.0
93.0,10.0,50.0,28.0
94.5,10.0,50.0,56.0
96.0,10.0,50.0,56.0
97.5,10.0,50.0,0.0
99.0,10.0,50.0,0.0
100.5,10.0,50.0,0.0
102.0,10.0,50.0,56.0
103.5,10.0,50.0,28.0
105.0,10.0,50.0,28.0
106.5,10.0,50.0,56.0
108.0,10.0,50.0,56.0
109.5,10.0,50.0,28.0
111.0,10.0,50.0,85.0
112.5,10.0,50.0,56.0
114.0,10.0,50.0,56.0
115.5,10.0,50.0,0.0
117.0,10.0,50.0,28.0
118.5,10.0,50.0,28.0
120.0,10.0,50.0,28.0
121.5,10.0,50.0,56.0
123.0,10.0,50.0,28.0
124.5,10.0,50.0,28.0
126.0,10.0,50.0,0.0
127.5,10.0,50.0,56.0
129.0,10.0,50.0,56.0
130.5,10.0,50.0,56.0
132.0,10.0,50.0,28.0
133.5,10.0,50.0,0.0
135.0,10.0,50.0,28.0
136.5,10.0,50.0,0.0
138.0,10.0,50.0,0.0
139.5,10.0,50.0,85.0
141.0,10.0,50.0,0.0
142.5,10.0,50.0,28.0
144.0,10.0,50.0,28.0
145.5,10.0,50.0,0.0
147.0,10.0,50.0,56.0
148.5,10.0,50.0,28.0
150.0,10.0,50.0,28.0
151.5,10.0,50.0,0.0
153.0,10.0,50.0,28.0
154.5,10.0,50.0,28.0
156.0,10.0,50.0,0.0
157.5,10.0,50.0,56.0
