0.0,0.0,30.0,844.0
0.0,0.0,40.0,753.0
0.0,0.0,50.0,631.0
0.0,0.0,60.0,484.0
0.0,0.0,70.0,314.0
0.0,0.0,82.5,110.0
0.0,10.0,20.0,1922.0
1.5,10.0,20.0,1908.0
3.0,10.0,20.0,1911.0
4.5,10.0,20.0,1843.0
6.0,10.0,20.0,1727.0
0.0,10.0,30.0,951.0
1.5,10.0,30.0,951.0
3.0,10.0,30.0,948.0
4.5,10.0,30.0,945.0
6.0,10.0,30.0,943.0
7.5,10.0,30.0,943.0
9.0,10.0,30.0,940.0
10.5,10.0,30.0,937.0
12.0,10.0,30.0,934.0
13.5,10.0,30.0,931.0
15.0,10.0,30.0,931.0
16.5,10.0,30.0,928.0
18.0,10.0,30.0,926.0
19.5,10.0,30.0,917.0
21.0,10.0,30.0,911.0
22.5,10.0,30.0,906.0
24.0,10.0,30.0,906.0
25.5,10.0,30.0,900.0
27.0,10.0,30.0,894.0
28.5,10.0,30.0,897.0
30.0,10.0,30.0,886.0
31.5,10.0,30.0,886.0
33.0,10.0,30.0,886.0
34.5,10.0,30.0,880.0
36.0,10.0,30.0,877.0
37.5,10.0,30.0,872.0
39.0,10.0,30.0,866.0
40.5,10.0,30.0,875.0
42.0,10.0,30.0,866.0
43.5,10.0,30.0,863.0
45.0,10.0,30.0,866.0
46.5,10.0,30.0,858.0
48.0,10.0,30.0,863.0
49.5,10.0,30.0,861.0
51.0,10.0,30.0,852.0
52.5,10.0,30.0,855.0
54.0,10.0,30.0,849.0
55.5,10.0,30.0,846.0
57.0,10.0,30.0,844.0
58.5,10.0,30.0,849.0
60.0,10.0,30.0,838.0
61.5,10.0,30.0,841.0
63.0,10.0,30.0,838.0
64.5,10.0,30.0,838.0
66.0,10.0,30.0,835.0
67.5,10.0,30.0,835.0
69.0,10.0,30.0,835.0
70.5,10.0,30.0,832.0
72.0,10.0,30.0,827.0
73.5,10.0,30.0,832.0
75.0,10.0,30.0,829.0
76.5,10.0,30.0,827.0
78.0,10.0,30.0,824.0
79.5,10.0,30.0,824.0
81.0,10.0,30.0,824.0
82.5,10.0,30.0,824.0
84.0,10.0,30.0,818.0
85.5,10.0,30.0,821.0
87.0,10.0,30.0,821.0
88.5,10.0,30.0,818.0
90.0,10.0,30.0,818.0
91.5,10.0,30.0,818.0
93.0,10.0,30.0,815.0
94.5,10.0,30.0,815.0
96.0,10.0,30.0,815.0
97.5,10.0,30.0,812.0
99.0,10.0,30.0,812.0
0.0,10.0,40.0,781.0
1.5,10.0,40.0,781.0
3.0,10.0,40.0,781.0
4.5,10.0,40.0,781.0
6.0,10.0,40.0,781.0
7.5,10.0,40.0,778.0
9.0,10.0,40.0,784.0
10.5,10.0,40.0,778.0
12.0,10.0,40.0,778.0
13.5,10.0,40.0,776.0
15.0,10.0,40.0,776.0
16.5,10.0,40.0,773.0
18.0,10.0,40.0,776.0
19.5,10.0,40.0,764.0
21.0,10.0,40.0,770.0
22.5,10.0,40.0,767.0
24.0,10.0,40.0,770.0
25.5,10.0,40.0,764.0
27.0,10.0,40.0,764.0
28.5,10.0,40.0,759.0
30.0,10.0,40.0,761.0
31.5,10.0,40.0,761.0
33.0,10.0,40.0,764.0
34.5,10.0,40.0,759.0
36.0,10.0,40.0,759.0
37.5,10.0,40.0,756.0
39.0,10.0,40.0,759.0
40.5,10.0,40.0,756.0
42.0,10.0,40.0,750.0
